event_id,type,date,damage_cost,description1,description
193864,Thunderstorm Wind,06-AUG-09 07:56:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
193871,Flash Flood,06-AUG-09 08:37:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
193872,Flash Flood,06-AUG-09 09:00:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
196449,Thunderstorm Wind,02-OCT-09 00:34:00,6.00K,Showers and thunderstorms developed in association with a cold front. Some of the thunderstorms brought damaging winds to portions of southeast Arkansas, northeast Louisiana
195854,Tornado,01-OCT-09 22:15:00,30.00K,Severe thunderstorms accompanied a strong cold front and produced strong and damaging winds...along with large hail and isolated tornadoes. These storms developed in a very unstable airmass across the region on the evening of October 1st as a strong upper level storm system exited the southern plains and entered the lower Mississippi valley.,A tornado touched down on land primarily used for timber harvesting.  The tornado snapped numerous trees while several other were uprooted.
198388,Flash Flood,13-OCT-09 18:30:00,50.00K,Heavy rains associated with multiple weather disturbances and abundant tropical moisture brought flooding to the region. Some crops sustained significant damage due to this flooding.,Several roads were flooded around Rayville and across the Parish. Sandbagging efforts crews were needed around town where water threatened several homes. The heavy rainfall damaged crops due to flooded fields and prolonged saturated soil conditions.
196913,Thunderstorm Wind,15-OCT-09 11:44:00,15.00K,During the morning and afternoon of the 15th a strong cold front came across the region from the northwest. A moist and unstable airmass intercepted the cold front. This resulted in some isolated severe storms across northeast Louisiana as well as an EF0 tornado in Tensas Parish. There was some nickel size hail and thunderstorm wind damage across portions of northeast Louisiana. With the tornado A mobile home rolled over as well as the west sides of a commercial building was blown out with some roof tiles. Also isolated heavy storms caused some flooding across some fields across southern Madison and northern Tensas parishes.,A storage building along highway 65 was damaged. The Utility company reported power lines were blown down on the northwest and southeast sides of Lake Bruin. A few trees and many large limbs were blown down as well around the area.
196914,Tornado,15-OCT-09 11:44:00,60.00K,During the morning and afternoon of the 15th a strong cold front came across the region from the northwest. A moist and unstable airmass intercepted the cold front. This resulted in some isolated severe storms across northeast Louisiana as well as an EF0 tornado in Tensas Parish. There was some nickel size hail and thunderstorm wind damage across portions of northeast Louisiana. With the tornado A mobile home rolled over as well as the west sides of a commercial building was blown out with some roof tiles. Also isolated heavy storms caused some flooding across some fields across southern Madison and northern Tensas parishes.,An EF0 tornado caused a mobile home to roll over just west of Highway 65. The south and west sides of a metal commercial building were blown out along with some roof tiles. A back door was blown out of a commercial building. A number of large limbs and a few trees were down along the short path. Maximum winds were around 80 mph.
196917,Flash Flood,15-OCT-09 13:00:00,0.00K,During the morning and afternoon of the 15th a strong cold front came across the region from the northwest. A moist and unstable airmass intercepted the cold front. This resulted in some isolated severe storms across northeast Louisiana as well as an EF0 tornado in Tensas Parish. There was some nickel size hail and thunderstorm wind damage across portions of northeast Louisiana. With the tornado A mobile home rolled over as well as the west sides of a commercial building was blown out with some roof tiles. Also isolated heavy storms caused some flooding across some fields across southern Madison and northern Tensas parishes.,Fields across northern Tensas Parish were flooded which damaged many crops due to standing water.
200398,Hail,15-OCT-09 11:08:00,0.00K,During the morning and afternoon of the 15th a strong cold front came across the region from the northwest. A moist and unstable airmass intercepted the cold front. This resulted in some isolated severe storms across northeast Louisiana as well as an EF0 tornado in Tensas Parish. There was some nickel size hail and thunderstorm wind damage across portions of northeast Louisiana. With the tornado A mobile home rolled over as well as the west sides of a commercial building was blown out with some roof tiles. Also isolated heavy storms caused some flooding across some fields across southern Madison and northern Tensas parishes.,
200399,Hail,15-OCT-09 11:17:00,0.00K,During the morning and afternoon of the 15th a strong cold front came across the region from the northwest. A moist and unstable airmass intercepted the cold front. This resulted in some isolated severe storms across northeast Louisiana as well as an EF0 tornado in Tensas Parish. There was some nickel size hail and thunderstorm wind damage across portions of northeast Louisiana. With the tornado A mobile home rolled over as well as the west sides of a commercial building was blown out with some roof tiles. Also isolated heavy storms caused some flooding across some fields across southern Madison and northern Tensas parishes.,A swath of penny sized hail fell across the northern portion of Tensas Parish.
200402,Flash Flood,15-OCT-09 11:40:00,0.00K,During the morning and afternoon of the 15th a strong cold front came across the region from the northwest. A moist and unstable airmass intercepted the cold front. This resulted in some isolated severe storms across northeast Louisiana as well as an EF0 tornado in Tensas Parish. There was some nickel size hail and thunderstorm wind damage across portions of northeast Louisiana. With the tornado A mobile home rolled over as well as the west sides of a commercial building was blown out with some roof tiles. Also isolated heavy storms caused some flooding across some fields across southern Madison and northern Tensas parishes.,Fields across northern Tensas Parish were flooded which damaged many crops due to standing water.
200397,Hail,15-OCT-09 09:50:00,0.00K,During the morning and afternoon of the 15th a strong cold front came across the region from the northwest. A moist and unstable airmass intercepted the cold front. This resulted in some isolated severe storms across northeast Louisiana as well as an EF0 tornado in Tensas Parish. There was some nickel size hail and thunderstorm wind damage across portions of northeast Louisiana. With the tornado A mobile home rolled over as well as the west sides of a commercial building was blown out with some roof tiles. Also isolated heavy storms caused some flooding across some fields across southern Madison and northern Tensas parishes.,
200405,Flood,22-OCT-09 16:00:00,1.00K,The combination of a strong upper disturbance and a cold front with a moist and unstable air mass triggered some locally heavy rains and some isolated strong storms over portions of northeast Louisiana on the afternoon of October 22nd. The locally heavy rains caused Highway 17 to close over Richland Parish.,A portion of Highway 17 was closed due to flooding. Steady rain combined with saturated conditions from a very wet month and caused water to cover this road.
196594,Thunderstorm Wind,09-OCT-09 10:03:00,3.00K,A potent complex of thunderstorms raced across the northwest portion of the forecast area and brought a line of severe storms to the Delta region. Several thunderstorms brought damaging winds to portions of southeast Arkansas, northeast Louisiana
198968,Flood,31-OCT-09 09:00:00,3.00M,Excessive heavy rainfall through the month of October resulted in the Ouachita River at Columbia, Louisiana going above its 65 foot flood stage and inundating acres of land in and around the river.
199196,Flood,01-NOV-09 00:00:00,0.00K,Excessive heavy rainfall through the month of October resulted in the Ouachita River at Columbia, Louisiana going above its 65 foot flood stage and inundating acres of land in and around the river.
188828,Flash Flood,14-SEP-09 17:45:00,0.00K,A strong upper level low pressure system dropped southward out of the Central Plains and into the Middle Red River Valley of northeast Texas, southeast Oklahoma and southwest Arkansas. This system was cut off from the westerlies and produced very heavy rainfall amounts across the region. Flooding was widespread across the region as a result.
188830,Flash Flood,14-SEP-09 18:20:00,0.00K,A strong upper level low pressure system dropped southward out of the Central Plains and into the Middle Red River Valley of northeast Texas, southeast Oklahoma and southwest Arkansas. This system was cut off from the westerlies and produced very heavy rainfall amounts across the region. Flooding was widespread across the region as a result.
188034,Thunderstorm Wind,16-JUL-09 20:15:00,0.00K,Widespread showers and thunderstorms developed in a very unstable airmass across northeast Texas, southwest Arkansas as well as northwest and north central Louisiana. This activity developed along and in the wake of a strong outflow boundary. These storms produced widespread wind damage along with spotty large hail.
193870,Thunderstorm Wind,06-AUG-09 08:36:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
194741,Hail,06-AUG-09 06:58:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
195955,Thunderstorm Wind,09-OCT-09 09:26:00,0.00K,A squall line moved across the region during the morning hours of October 9th.  These storms were prolific wind makers as widespread wind damage was the result across most of the region.  The storms intensified over northeast Texas once they encountered a moist and unstable airmass.,Broadcast media reported that the power went out at their station with estimated winds gusts to be near 65 mph.
195956,Thunderstorm Wind,09-OCT-09 09:23:00,0.00K,A squall line moved across the region during the morning hours of October 9th.  These storms were prolific wind makers as widespread wind damage was the result across most of the region.  The storms intensified over northeast Texas once they encountered a moist and unstable airmass.,A tree was downed on a powerline on New Natchitoches Road and the power was out at the EOC.
195957,Thunderstorm Wind,09-OCT-09 09:24:00,0.00K,A squall line moved across the region during the morning hours of October 9th.  These storms were prolific wind makers as widespread wind damage was the result across most of the region.  The storms intensified over northeast Texas once they encountered a moist and unstable airmass.,Trained spotters estimated the thunderstorm wind gusts on Hwy. 143 north of West Monroe
195958,Thunderstorm Wind,09-OCT-09 09:24:00,0.00K,A squall line moved across the region during the morning hours of October 9th.  These storms were prolific wind makers as widespread wind damage was the result across most of the region.  The storms intensified over northeast Texas once they encountered a moist and unstable airmass.,Several trees were downed on Hwy. 34 north of Winnfield
195950,Thunderstorm Wind,09-OCT-09 09:02:00,0.00K,A squall line moved across the region during the morning hours of October 9th.  These storms were prolific wind makers as widespread wind damage was the result across most of the region.  The storms intensified over northeast Texas once they encountered a moist and unstable airmass.,Trees were downed in the Calhoun
193881,Flash Flood,06-AUG-09 09:59:00,2.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
193873,Hail,06-AUG-09 09:18:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
193875,Hail,06-AUG-09 09:20:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
193878,Thunderstorm Wind,06-AUG-09 09:23:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
193876,Thunderstorm Wind,06-AUG-09 09:25:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
194006,Flash Flood,20-AUG-09 15:47:00,1.00K,Showers and thunderstorms developed across the region in association with a frontal system. Gusty winds, small hail
162952,Flash Flood,18-APR-09 19:00:00,0.00K,A mesoscale convective system moved across southwest Louisiana during the evening hours on April 18. Heavy rainfall of 4 to 6 inches caused widespread flash flooding, while HP supercell thunderstorms embedded in the area of heavy rainfall spawned three weak tornadoes.
194742,Hail,06-AUG-09 08:51:00,0.00K,Scattered showers and thunderstorms developed in association with a frontal system. Some of the storms brought damaging winds, small hail
160640,Hail,27-MAR-09 20:40:00,0.00K,The third day in a row of severe weather impacted southwest Louisiana. Numerous multicell and supercell thunderstorms moving across the area spawned one confirmed tornado and widespread large hail. One supercell thunderstorm developed north of Houston, TX
208923,Flood,24-DEC-09 08:00:00,5.00K,A powerful upper level storm system moved across the Southern Plains and Lower Mississippi Valley from Wednesday, December 23
156631,Thunderstorm Wind,14-FEB-09 01:50:00,25.00K,A strong bow echo thunderstorm moved rapidly eastward from Allen Parish and evolved into an intense supercell across Evangeline and St. Landry parishes during the early morning hours. Widespread damaging winds occurred and one report of large hail was received across this rural area.,An intense supercell thunderstorm produced a large downburst that began about 1 mile south of Pine Prairie and ended about 7 miles northeast of Ville Platte.  This area of wind damage was around 15 miles long and up to 3 miles wide
160491,Thunderstorm Wind,25-MAR-09 22:27:00,100.00K,The first day in a three-day series of widespread severe weather across southwest Louisiana began when a squall line of severe thunderstorms developed across central Texas during the evening hours on 3/25/09. The squall line moved rapidly eastward across Southeast Texas and Louisiana during the late evening hours on 3/25/09 and early morning hours of 3/26/09. The resulting widespread severe winds, with embedded intense microbursts
160042,Hail,09-APR-09 23:25:00,0.00K,A strong upper level storm system along with a surface dry line/front |over northeast Texas moved east during the evening hours of April 9th into the early morning hours of April 10th causing long lived supercell thunderstorms. These thunderstorms caused long track tornadoes to occur across southeast Oklahoma, southwest Arkansas
259187,Thunderstorm Wind,19-OCT-10 14:35:00,0.00K,A weak unstable airmass developed across northern Louisiana ahead of a cold front which by the afternoon hours had moved across southern Arkansas into northeast Texas.  This frontal boundary was accompanied by a weak upper level trough moving across the Southern Plains.  During the late afternoon into the early evening hours...thunderstorms developed ahead of the front across northern Louisiana. A few of these thunderstorms became severe producing hail and strong wind gusts.,Several trees were blown down in the community of Clarence
263495,Flash Flood,29-NOV-10 16:40:00,0.50K,A potent...upper level short wave accompanied a prefrontal feature during the afternoon hours of November 29th across north central Louisiana.  These thunderstorms developed in a weakly unstable airmass across the region.  However...there was strong wind shear present...especially in the lowest 3 kilometers of the atmosphere.  A broken line of thunderstorms developed across east central Texas into northwest Louisiana along the prefrontal trough axis.  These thunderstorms quickly became supercells.  One of these storms produced a significant tornado in Winn Parish which traveled northeast and dropped again in southern Ouachita Parish.  Other storms downed powerlines in northwest Louisiana and minor flooding problems.,A truck was stalled under a railroad bridge on Trenton Street in West Monroe.
263493,Tornado,29-NOV-10 15:12:00,750.00K,A potent...upper level short wave accompanied a prefrontal feature during the afternoon hours of November 29th across north central Louisiana.  These thunderstorms developed in a weakly unstable airmass across the region.  However...there was strong wind shear present...especially in the lowest 3 kilometers of the atmosphere.  A broken line of thunderstorms developed across east central Texas into northwest Louisiana along the prefrontal trough axis.  These thunderstorms quickly became supercells.  One of these storms produced a significant tornado in Winn Parish which traveled northeast and dropped again in southern Ouachita Parish.  Other storms downed powerlines in northwest Louisiana and minor flooding problems.,Numerous trees were snapped near the intersection of Collier and Water Well Roads. The tornado then crossed Gum Springs Road
263494,Tornado,29-NOV-10 16:18:00,10.00K,A potent...upper level short wave accompanied a prefrontal feature during the afternoon hours of November 29th across north central Louisiana.  These thunderstorms developed in a weakly unstable airmass across the region.  However...there was strong wind shear present...especially in the lowest 3 kilometers of the atmosphere.  A broken line of thunderstorms developed across east central Texas into northwest Louisiana along the prefrontal trough axis.  These thunderstorms quickly became supercells.  One of these storms produced a significant tornado in Winn Parish which traveled northeast and dropped again in southern Ouachita Parish.  Other storms downed powerlines in northwest Louisiana and minor flooding problems.,The tornado touched down in an inaccessible wooded area west of the Ouachita River. The tornado traveled east into an open field off of Hooter Road West
267854,Thunderstorm Wind,29-NOV-10 22:00:00,0.00K,During the evening hours of November 29th northeast Louisiana was impacted by an outbreak of thunderstorms and associated wind damage. This occurred as a potent storm system moved out of the Rockies and developed a strong area of low pressure across the Central Plains. This surface low caused a warm front to take shape and quickly lift northward across the forecast during the afternoon of the 29th. Warm and humid conditions pushed north, which led to unstable conditions over the region just ahead of the advancing strong cold front. The wind energy through the atmosphere was strong. The resulting wind shear (change in wind speed or direction with height) was strong and very favorable for rotating storms. As the clash of systems occurred
219557,Thunderstorm Wind,25-MAR-10 01:11:00,0.00K,An intense line of thunderstorms developed across north central Texas during the late night hours of March 24th and moved quickly across northeast Texas, southeast Oklahoma
222232,Hail,26-MAY-10 16:19:00,0.00K,A very unstable and moist airmass developed across the region during the afternoon and evening hours of May 26th.  Weak northerly flow aloft allowed for a weak disturbance to move southward out of central Arkansas during the afternoon. This in combination with a weak thermal boundary in the lower levels of the atmosphere proved to be the trigger for scattered to numerous showers and thunderstorms across the region.  Additional thunderstorm activity developed along remnant outflow boundaries and a few of these storms became severe.  Damaging wind gusts were the main threat of the afternoon and evening along with a few large hail reports.,
226065,Thunderstorm Wind,20-JUN-10 16:00:00,0.00K,A large upper level ridge dominated a large portion of the southern plains but there was a weakness in the ridge across the Lower Mississippi Valley on Sunday, June 21st.  With extreme heating which developed during the afternoon and early evening hours of the 21st
223361,Thunderstorm Wind,01-JUN-10 15:20:00,0.00K,Scattered severe thunderstorms developed over the eastern sections of north central Louisiana during the peak heating of the afternoon on the 1st, generally along a weak surface trough and upper level disturbance that extended from southeast Texas into central Louisiana and Mississippi.  These thunderstorms produced several reports of damaging winds
223362,Thunderstorm Wind,01-JUN-10 14:05:00,50.00K,Scattered severe thunderstorms developed over the eastern sections of north central Louisiana during the peak heating of the afternoon on the 1st, generally along a weak surface trough and upper level disturbance that extended from southeast Texas into central Louisiana and Mississippi.  These thunderstorms produced several reports of damaging winds
222241,Thunderstorm Wind,26-MAY-10 16:23:00,0.00K,A very unstable and moist airmass developed across the region during the afternoon and evening hours of May 26th.  Weak northerly flow aloft allowed for a weak disturbance to move southward out of central Arkansas during the afternoon. This in combination with a weak thermal boundary in the lower levels of the atmosphere proved to be the trigger for scattered to numerous showers and thunderstorms across the region.  Additional thunderstorm activity developed along remnant outflow boundaries and a few of these storms became severe.  Damaging wind gusts were the main threat of the afternoon and evening along with a few large hail reports.,Local television meteorologist measured a wind gusts to 60 mph in West Monroe at the KTVE studios.
222246,Thunderstorm Wind,26-MAY-10 16:35:00,0.00K,A very unstable and moist airmass developed across the region during the afternoon and evening hours of May 26th.  Weak northerly flow aloft allowed for a weak disturbance to move southward out of central Arkansas during the afternoon. This in combination with a weak thermal boundary in the lower levels of the atmosphere proved to be the trigger for scattered to numerous showers and thunderstorms across the region.  Additional thunderstorm activity developed along remnant outflow boundaries and a few of these storms became severe.  Damaging wind gusts were the main threat of the afternoon and evening along with a few large hail reports.,Trees were downed on the edge of Interstate 20
222247,Thunderstorm Wind,26-MAY-10 17:30:00,0.00K,A very unstable and moist airmass developed across the region during the afternoon and evening hours of May 26th.  Weak northerly flow aloft allowed for a weak disturbance to move southward out of central Arkansas during the afternoon. This in combination with a weak thermal boundary in the lower levels of the atmosphere proved to be the trigger for scattered to numerous showers and thunderstorms across the region.  Additional thunderstorm activity developed along remnant outflow boundaries and a few of these storms became severe.  Damaging wind gusts were the main threat of the afternoon and evening along with a few large hail reports.,A tree was downed...along with powerlines in the community of Kelly
225218,Thunderstorm Wind,19-MAY-10 18:05:00,0.00K,Severe thunderstorms developed ahead of a weak disturbance aloft which moved across southern Arkansas into north central and northeast Louisiana.  The atmosphere was moderately unstable and as a result...with the heating of the day...widely scattered showers and thunderstorms developed...mainly across northeast Louisiana. One of these storms produced large hail during the evening of the 19th.,A tree was downed at the corner of South Sixth and Ford Streets in Monroe
221008,Thunderstorm Wind,20-MAY-10 15:45:00,0.00K,A vigorous, upper level storm system moved across eastern Kansas into southern Missouri during the afternoon and evening hours of May 20th. A portion of this trough swung southward into the middle Red River Valley of northeast Texas
221009,Thunderstorm Wind,20-MAY-10 16:57:00,15.00K,A vigorous, upper level storm system moved across eastern Kansas into southern Missouri during the afternoon and evening hours of May 20th. A portion of this trough swung southward into the middle Red River Valley of northeast Texas
221011,Hail,20-MAY-10 17:06:00,0.00K,A vigorous, upper level storm system moved across eastern Kansas into southern Missouri during the afternoon and evening hours of May 20th. A portion of this trough swung southward into the middle Red River Valley of northeast Texas
226069,Thunderstorm Wind,20-JUN-10 16:05:00,0.00K,A large upper level ridge dominated a large portion of the southern plains but there was a weakness in the ridge across the Lower Mississippi Valley on Sunday, June 21st.  With extreme heating which developed during the afternoon and early evening hours of the 21st
226066,Thunderstorm Wind,20-JUN-10 16:00:00,0.00K,A large upper level ridge dominated a large portion of the southern plains but there was a weakness in the ridge across the Lower Mississippi Valley on Sunday, June 21st.  With extreme heating which developed during the afternoon and early evening hours of the 21st
226068,Thunderstorm Wind,20-JUN-10 16:05:00,0.00K,A large upper level ridge dominated a large portion of the southern plains but there was a weakness in the ridge across the Lower Mississippi Valley on Sunday, June 21st.  With extreme heating which developed during the afternoon and early evening hours of the 21st
222242,Hail,26-MAY-10 16:30:00,0.00K,A very unstable and moist airmass developed across the region during the afternoon and evening hours of May 26th.  Weak northerly flow aloft allowed for a weak disturbance to move southward out of central Arkansas during the afternoon. This in combination with a weak thermal boundary in the lower levels of the atmosphere proved to be the trigger for scattered to numerous showers and thunderstorms across the region.  Additional thunderstorm activity developed along remnant outflow boundaries and a few of these storms became severe.  Damaging wind gusts were the main threat of the afternoon and evening along with a few large hail reports.,Quarter sized hail was reported on Fern Street in West Monroe.
222243,Thunderstorm Wind,26-MAY-10 16:30:00,0.00K,A very unstable and moist airmass developed across the region during the afternoon and evening hours of May 26th.  Weak northerly flow aloft allowed for a weak disturbance to move southward out of central Arkansas during the afternoon. This in combination with a weak thermal boundary in the lower levels of the atmosphere proved to be the trigger for scattered to numerous showers and thunderstorms across the region.  Additional thunderstorm activity developed along remnant outflow boundaries and a few of these storms became severe.  Damaging wind gusts were the main threat of the afternoon and evening along with a few large hail reports.,A large tree was downed near the Forty Oaks Farm Road and Good Hope Road intersection in West Monroe.
222244,Thunderstorm Wind,26-MAY-10 16:35:00,0.00K,A very unstable and moist airmass developed across the region during the afternoon and evening hours of May 26th.  Weak northerly flow aloft allowed for a weak disturbance to move southward out of central Arkansas during the afternoon. This in combination with a weak thermal boundary in the lower levels of the atmosphere proved to be the trigger for scattered to numerous showers and thunderstorms across the region.  Additional thunderstorm activity developed along remnant outflow boundaries and a few of these storms became severe.  Damaging wind gusts were the main threat of the afternoon and evening along with a few large hail reports.,A tree was downed on a powerline on Roland Road in Monroe.
223358,Thunderstorm Wind,01-JUN-10 14:00:00,0.00K,Scattered severe thunderstorms developed over the eastern sections of north central Louisiana during the peak heating of the afternoon on the 1st, generally along a weak surface trough and upper level disturbance that extended from southeast Texas into central Louisiana and Mississippi.  These thunderstorms produced several reports of damaging winds
223359,Thunderstorm Wind,01-JUN-10 14:30:00,0.00K,Scattered severe thunderstorms developed over the eastern sections of north central Louisiana during the peak heating of the afternoon on the 1st, generally along a weak surface trough and upper level disturbance that extended from southeast Texas into central Louisiana and Mississippi.  These thunderstorms produced several reports of damaging winds
223360,Thunderstorm Wind,01-JUN-10 15:20:00,0.00K,Scattered severe thunderstorms developed over the eastern sections of north central Louisiana during the peak heating of the afternoon on the 1st, generally along a weak surface trough and upper level disturbance that extended from southeast Texas into central Louisiana and Mississippi.  These thunderstorms produced several reports of damaging winds
224515,Hail,09-JUN-10 16:15:00,0.00K,A deep upper level trough was nearly stationary across south central Texas with thunderstorms developing to the north and east of the trough during the morning hours of June 9th. The storms propagated into northeast Texas during the afternoon of the 9th and encountered a very unstable airmass. These storms become widespread across the region into the afternoon and evening hours of the 9th and produced large hail along with damaging thunderstorm wind gusts. Some of the storms were prolific rain producers with isolated reports of flash flooding. During the late evening hours of the 9th...storms began to redevelop closer to the trough of low pressure which was located just west and south of Tyler, Texas. These storms trained across the same general area and were prolific rainfall producers...especially across northeast Texas. Widespread flooding was common across portions of northeast Texas and this flooding continued into the day of the 10th.
226258,Thunderstorm Wind,17-MAY-10 04:48:00,10.00K,Isolated thunderstorms in advance of a cold front produced wind damage during the early morning hours.,Trees and power lines down with power outages in the parish.
225217,Thunderstorm Wind,01-JUN-10 14:05:00,0.00K,Scattered severe thunderstorms developed over the eastern sections of north central Louisiana during the peak heating of the afternoon on the 1st, generally along a weak surface trough and upper level disturbance that extended from southeast Texas into central Louisiana and Mississippi.  These thunderstorms produced several reports of damaging winds
217377,Hail,21-FEB-10 18:50:00,0.00K,Scattered thunderstorms developed during the evening hours on February 21st, producing several reports of large hail. One left-moving supercell formed in the northern Gulf of Mexico
219527,Hail,11-MAR-10 21:20:00,0.00K,Scattered strong thunderstorms developed along a residual boundary which pulled up stationary across west central and east central Louisiana.  Enough convergence and instability existed near the boundary such that a few storms produced hail.,
217902,Hail,21-FEB-10 18:52:00,0.00K,A frontal system brought showers and thunderstorms to the region on February 21st. Some of these thunderstorms brought some hail to portions of eastern Louisiana.,
218864,Hail,21-FEB-10 20:08:00,0.00K,A frontal system brought showers and thunderstorms to the region on February 21st. Some of these thunderstorms brought some hail to portions of eastern Louisiana.,
250657,Thunderstorm Wind,26-JUL-10 13:25:00,10.00K,Scattered storms developed across the area during the afternoon with one reaching severe limits over Concordia Parish.,A few trees and numerous limbs were blown down with a few down on power lines.
233900,Hail,18-MAY-10 18:32:00,0.00K,A strong storm system affected the region and helped to trigger some severe storms. The storms produced a mix of hail and thunderstorm wind damage across a portion of the area.,
234329,Hail,29-MAY-10 13:00:00,,An upper level low over northeastern Louisiana combined forces with a warm, moist and unstable air mass to trigger a severe thunderstorm on May 28th in Franklin Parish.
245255,Thunderstorm Wind,21-JUN-10 18:00:00,10.00K,Wind and lightning from a thunderstorm knocked several trees onto power lines in the New Roads area.,Wind and lightning from thunderstorms knocked down several trees that fell across power lines producing a 12 hour power outage in the New Roads area.
243810,Thunderstorm Wind,27-JUN-10 15:08:00,1.00K,Scattered strong to severe thunderstorms developed during the afternoon hours across central Louisiana. A few reports of damaging winds were received across Rapides Parish.,Rapides Parish 911 Center reported a tree blown down in Deville.
243814,Thunderstorm Wind,27-JUN-10 15:23:00,5.00K,Scattered strong to severe thunderstorms developed during the afternoon hours across central Louisiana. A few reports of damaging winds were received across Rapides Parish.,Rapides Parish 911 Center reported trees and power poles blown down near the intersection of Highway 457 and Highway 1 near Poland.
252162,Lightning,16-JUL-10 20:45:00,5.00K,A cluster of strong to severe thunderstorms developed across central Louisiana during the evening hours on July 16, with wind damage reported across Rapides Parish.
241845,Thunderstorm Wind,16-AUG-10 14:46:00,0.00K,Several strong to severe thunderstorms developed across northwest and north central Louisiana during the afternoon and early evening hours of August 16th. These storms developed behind a nearly stationary frontal boundary and were moving from northeast to southwest across the northern half of the state. A weak shear axis existed across the state at that time and the storms developed in a moderately unstable airmass.,A tree was downed on Hwy. 460 east southeast of Jena
241850,Thunderstorm Wind,16-AUG-10 12:55:00,60.00K,Several strong to severe thunderstorms developed across northwest and north central Louisiana during the afternoon and early evening hours of August 16th. These storms developed behind a nearly stationary frontal boundary and were moving from northeast to southwest across the northern half of the state. A weak shear axis existed across the state at that time and the storms developed in a moderately unstable airmass.,Trees were downed on 2 homes and nearby powerlines on the 200 block of Malvern Street in South Monroe.  One home was heavily damaged as the tree crashed through the roof.  There were no report of injuries.
261810,Hail,12-OCT-10 14:32:00,0.00K,A potent weather system impacted the region on October 12th and brought a round of severe storms to the region. This system combined with increasing moisture and cold temperatures aloft to generate a band of scattered thunderstorms. These storms produced a mix of hail and damaging wind gusts. Most of the hail was quarter size with the largest stone, golf ball size
238677,Thunderstorm Wind,05-AUG-10 15:40:00,0.00K,Triple digit afternoon temperatures and a moist atmosphere resulted in a very unstable airmass across northern Louisiana during the afternoon and evening hours of August 5th.  Storms developed during the heating of the day and these storms produce strong and damaging wind gusts that downed trees and powerlines across portions of the region.,Several trees were downed along with power outages in Monroe
238678,Thunderstorm Wind,05-AUG-10 15:20:00,0.00K,Triple digit afternoon temperatures and a moist atmosphere resulted in a very unstable airmass across northern Louisiana during the afternoon and evening hours of August 5th.  Storms developed during the heating of the day and these storms produce strong and damaging wind gusts that downed trees and powerlines across portions of the region.,Large tree limbs were downed on Hwy. 546 near Cheniere Lake.
238681,Thunderstorm Wind,05-AUG-10 17:00:00,0.00K,Triple digit afternoon temperatures and a moist atmosphere resulted in a very unstable airmass across northern Louisiana during the afternoon and evening hours of August 5th.  Storms developed during the heating of the day and these storms produce strong and damaging wind gusts that downed trees and powerlines across portions of the region.,Numerous trees were downed across the entire parish.
265052,Thunderstorm Wind,12-OCT-10 13:25:00,10.00K,Scattered strong to severe thunderstorms developed along a cold front pushing southeast across central and southern Louisiana during the afternoon hours of October 12. A few of these storms produced wind damage.,Rapides Parish Emergency Manager and Deville Fire Chief reported a half mile long swath of minor wind damage in the community of buckeye at Highway 1207 and Nation Road. One tree fell onto the back of a school and two homes were damaged from falling trees. A carport was damaged and several power lines were blown down.
241844,Thunderstorm Wind,16-AUG-10 14:27:00,0.00K,Several strong to severe thunderstorms developed across northwest and north central Louisiana during the afternoon and early evening hours of August 16th. These storms developed behind a nearly stationary frontal boundary and were moving from northeast to southwest across the northern half of the state. A weak shear axis existed across the state at that time and the storms developed in a moderately unstable airmass.,A tree was downed on Slay Road just east of Olla
266420,Thunderstorm Wind,30-NOV-10 01:50:00,2.00K,A cold front moving through southeast Louisiana triggered thunderstorms that produced scattered reports of severe weather.,Thunderstorm winds blew several trees down near the intersection of Louisiana Highway 421 and Whitestown Road. Time of event estimated.
257958,Flash Flood,29-AUG-10 02:00:00,25.00K,Thunderstorms repeatedly developing and moving across the same areas of western Rapides Parish caused flash flooding near the Alexandria International Airport. Five homes were reportedly flooded.,Rapides Parish Emergency Management reported 5 homes were flooded on Cooper Road and Schoolhouse Road west of Alexandria International Airport
237425,Thunderstorm Wind,26-JUL-10 13:35:00,0.00K,Deep tropical moisture associated with the remnants of Tropical Storm Bonnie spread into northeast Texas, northern Louisiana
257868,Thunderstorm Wind,05-AUG-10 13:25:00,1.00K,Clusters of strong to severe thunderstorms moved across southwest Louisiana throughout the day on August 5, producing several reports of wind damage and flooding.
